timestamp,socket_0,socket_0_TSENT,socket_0_TSENTSEC,socket_0_TTHSENTSEC,socket_0_TTHSENT,socket_status_0,TMSG,TOSEND,SENT,TMSGSEC,TTHMSGSEC,AVG,THtotalsent,ackSent,state,globalState,THloss
193,0,2112832,0,0.00,19351.62,2,2112832,0,2112832,0,0.00,100.27,19351.62,0,0.00,8.00,0.00
194,0,2112832,0,0.00,19351.62,2,2112832,0,2112832,0,0.00,99.75,19351.62,0,0.00,8.00,0.00
195,0,2112832,0,0.00,19351.62,2,2112832,0,2112832,0,0.00,99.24,19351.62,0,0.00,8.00,0.00
196,0,2144832,32000,293.09,19644.71,2,2144832,0,2144832,32000,293.09,100.23,19644.71,0,0.00,8.00,0.00
197,0,2176832,32000,293.09,19937.80,2,2176832,0,2176832,32000,293.09,101.21,19937.80,0,0.00,8.00,0.00
198,0,2176832,0,0.00,19937.80,2,2176832,0,2176832,0,0.00,100.70,19937.80,0,0.00,8.00,0.00
199,0,2176832,0,0.00,19937.80,2,2176832,0,2176832,0,0.00,100.19,19937.80,0,0.00,8.00,0.00
200,0,2176832,0,0.00,19937.80,2,2176832,0,2176832,0,0.00,99.69,19937.80,0,0.00,8.00,0.00
201,0,2176832,0,0.00,19937.80,2,2176832,0,2176832,0,0.00,99.19,19937.80,0,0.00,8.00,0.00
202,0,2188488,11656,106.76,20044.55,2,2188488,0,2188488,11656,106.76,99.23,20044.55,0,0.00,8.00,0.00
203,0,2208832,20344,186.33,20230.89,2,2208832,0,2208832,20344,186.33,99.66,20230.89,0,0.00,8.00,0.00
204,0,2240832,32000,293.09,20523.98,2,2240832,0,2240832,32000,293.09,100.61,20523.98,0,0.00,8.00,0.00
205,0,2272832,32000,293.09,20817.07,2,2272832,0,2272832,32000,293.09,101.55,20817.07,0,0.00,8.00,0.00
206,0,2304832,32000,293.09,21110.16,2,2304832,0,2304832,32000,293.09,102.48,21110.16,0,0.00,8.00,0.00
207,0,2336348,31516,288.66,21398.82,2,2336348,0,2336348,31516,288.66,103.38,21398.82,0,0.00,8.00,0.00
208,0,2336832,484,4.43,21403.25,2,2336832,0,2336832,484,4.43,102.90,21403.25,0,0.00,8.00,0.00
209,0,2336832,0,0.00,21403.25,2,2336832,0,2336832,0,0.00,102.41,21403.25,0,0.00,8.00,0.00
210,0,2336832,0,0.00,21403.25,2,2336832,0,2336832,0,0.00,101.92,21403.25,0,0.00,8.00,0.00
211,0,2336832,0,0.00,21403.25,2,2336832,0,2336832,0,0.00,101.44,21403.25,0,0.00,8.00,0.00
212,0,2336832,0,0.00,21403.25,2,2336832,0,2336832,0,0.00,100.96,21403.25,0,0.00,8.00,0.00
